,cluster,f1,fbest,freq,grad,sol
850,19,400,[23.57821905067252],"386.0469727210491, 778.4129806124561, 1254.9915765150063, 1648.0069759199503, 2430.351220804468, 2558.244792380746",400,"[17.429892604370792, 12.282751941051366, 8.708343949080714, 6.834078979767328, 9.420735171644766, 11.427568261994839, 10.981646023174825, 8.321186277710657, 11.427568261994839, 8.708343949080714, 10.34839563959509, 9.057275639904065, 10.981646023174825, 8.708343949080714, 14.800014049288837, 12.282751941051366, 7.253420056938291, 10.981646023174825, 8.321186277710657, 9.65599154159905, 10.714496984507651, 13.669252727204139, 10.34839563959509, 10.981646023174825, 7.253420056938291, 7.807067395392156, 9.98724019793244, 8.084450054225808, 9.65599154159905, 8.084450054225808, 11.979969020300224, 10.34839563959509, 11.427568261994839, 6.834078979767328, 7.253420056938291, 10.34839563959509, 8.321186277710657, 10.714496984507651, 8.084450054225808, 9.057275639904065]"
851,20,400,[14.575760597258475],"386.1154354265727, 778.4710640366594, 1257.1314380452686, 1648.358917297299, 2252.6739145264132, 2431.7474325615735",400,"[17.429892604370792, 12.282751941051366, 8.708343949080714, 6.717211418564833, 9.420735171644766, 11.427568261994839, 10.981646023174825, 8.321186277710657, 11.427568261994839, 8.708343949080714, 10.34839563959509, 9.057275639904065, 10.981646023174825, 8.708343949080714, 14.800014049288837, 12.282751941051366, 7.253420056938291, 10.981646023174825, 8.321186277710657, 9.65599154159905, 10.714496984507651, 13.669252727204139, 10.34839563959509, 10.981646023174825, 7.253420056938291, 7.807067395392156, 9.98724019793244, 8.084450054225808, 9.65599154159905, 8.084450054225808, 11.979969020300224, 10.34839563959509, 11.427568261994839, 6.950946540969824, 7.253420056938291, 10.34839563959509, 8.321186277710657, 10.714496984507651, 8.084450054225808, 9.057275639904065]"
852,0,400,[13.02794009],"434.15263120028015, 967.386373026389, 1664.1976331413039, 2033.7847168183248, 2893.864486120232, 3445.260105155099",600,"[2.969090539194832, 3.1203759715921646, 4.899488649815713, 4.094490506540902, 4.944977314387433, 2.2079460792141474, 4.225823164415471, 2.8255985578953395, 3.2599488270692367, 4.060967757075768, 2.977392983853979, 4.356743281335355, 4.203278602986483, 3.279120550811211, 4.205161440480939, 3.6890324153744465, 2.2047469042128576, 3.921176313923628, 3.3581440838258807, 2.9214504266952055, 3.0455831534158313, 2.377196472779072, 4.108737449803911, 3.0179923420832857, 3.019059078154068, 2.949606568505291, 3.1143101760270997, 2.485330843589614, 3.756838840777257, 3.3941587886419797, 4.133710861817001, 2.501032434874189, 2.4393680114332263, 3.5852972040269546, 3.5435322493909913, 3.1794035556463225, 3.512662265267251, 3.017549035887247, 3.2669386389764425, 2.9301958278791425]"
853,10,400,[16.874172359616672],"435.7152237264431, 972.6948064159062, 1687.173018887545, 2048.699401980109, 2885.013379084345, 3758.7902948079713",600,"[8.875978453382796, 9.344754642511063, 14.766698946304718, 12.191449733496725, 14.766698946304718, 6.619039475140508, 12.743254866913684, 8.875978453382796, 9.93498653359485, 12.191449733496725, 8.875978453382796, 12.743254866913684, 12.743254866913684, 9.93498653359485, 12.743254866913684, 11.168806884227553, 6.619039475140508, 12.191449733496725, 9.93498653359485, 8.875978453382796, 9.344754642511063, 7.352195822007077, 12.191449733496725, 8.875978453382796, 8.875978453382796, 8.875978453382796, 9.344754642511063, 7.352195822007077, 11.168806884227553, 9.93498653359485, 12.191449733496725, 7.352195822007077, 7.352195822007077, 10.641491718685197, 10.641491718685197, 9.344754642511063, 10.641491718685197, 8.875978453382796, 9.93498653359485, 8.875978453382796]"
854,11,400,[11.847912333069434],"429.3540218186962, 969.2512513832949, 1679.7935314804079, 2048.6041963045554, 2786.3126386473627, 3472.9030882302286",600,"[8.875978453382796, 9.344754642511063, 14.766698946304718, 12.298429931428185, 14.766698946304718, 6.619039475140508, 12.743254866913684, 8.875978453382796, 9.93498653359485, 12.298429931428185, 8.875978453382796, 12.743254866913684, 12.743254866913684, 9.93498653359485, 12.743254866913684, 11.168806884227553, 6.619039475140508, 11.763528941770884, 9.93498653359485, 8.875978453382796, 9.344754642511063, 7.352195822007077, 12.298429931428185, 8.875978453382796, 8.875978453382796, 8.875978453382796, 9.344754642511063, 7.352195822007077, 11.168806884227553, 9.93498653359485, 12.298429931428185, 7.352195822007077, 7.352195822007077, 10.641491718685197, 10.641491718685197, 9.344754642511063, 10.641491718685197, 8.875978453382796, 9.93498653359485, 8.875978453382796]"
855,12,400,[10.123886912771756],"391.96036891813196, 960.0370756580368, 1530.2621562846762, 2045.6339061645324, 2709.1149461301875, 3465.5450723993295",600,"[8.786667452011894, 9.167434878579849, 14.766698946304718, 12.298429931428185, 14.766698946304718, 6.619039475140508, 12.743254866913684, 8.786667452011894, 9.739058679377411, 12.298429931428185, 8.786667452011894, 12.743254866913684, 12.743254866913684, 9.739058679377411, 12.743254866913684, 11.168806884227553, 6.619039475140508, 11.763528941770884, 10.12845430870179, 8.786667452011894, 9.167434878579849, 7.352195822007077, 12.298429931428185, 9.167434878579849, 9.167434878579849, 8.786667452011894, 9.167434878579849, 7.352195822007077, 11.168806884227553, 10.12845430870179, 12.298429931428185, 7.352195822007077, 7.352195822007077, 10.641491718685197, 10.641491718685197, 9.739058679377411, 10.641491718685197, 9.167434878579849, 9.739058679377411, 8.786667452011894]"
856,13,400,[14.544907144551852],"445.5761716795227, 954.7491332563214, 1643.5173555659778, 2042.462117047299, 2805.4213422453404, 3454.202762860387",600,"[9.023333566294621, 9.414089703265587, 14.766698946304718, 12.298429931428185, 14.766698946304718, 6.619039475140508, 12.743254866913684, 8.720138535731234, 9.806008016856891, 12.298429931428185, 9.023333566294621, 12.743254866913684, 12.743254866913684, 9.806008016856891, 12.743254866913684, 11.168806884227553, 6.619039475140508, 11.763528941770884, 10.12845430870179, 8.720138535731234, 9.023333566294621, 7.352195822007077, 12.298429931428185, 9.023333566294621, 9.023333566294621, 8.720138535731234, 9.414089703265587, 7.352195822007077, 11.168806884227553, 10.12845430870179, 12.298429931428185, 7.352195822007077, 7.352195822007077, 10.641491718685197, 10.641491718685197, 9.414089703265587, 10.641491718685197, 9.023333566294621, 9.806008016856891, 8.720138535731234]"
857,14,400,[14.517798048575038],"445.3966650977531, 954.4906879008086, 1643.0718812465122, 2042.176854721806, 2799.0187584828213, 3454.195063011195",600,"[9.023333566294621, 9.414089703265587, 14.766698946304718, 12.298429931428185, 14.766698946304718, 6.619039475140508, 12.634263207882894, 8.720138535731234, 9.806008016856891, 12.298429931428185, 9.023333566294621, 13.070229844006064, 12.634263207882894, 9.806008016856891, 12.634263207882894, 11.168806884227553, 6.619039475140508, 11.763528941770884, 10.12845430870179, 8.720138535731234, 9.023333566294621, 7.352195822007077, 12.298429931428185, 9.023333566294621, 9.023333566294621, 8.720138535731234, 9.414089703265587, 7.352195822007077, 11.168806884227553, 10.12845430870179, 12.298429931428185, 7.352195822007077, 7.352195822007077, 10.641491718685197, 10.641491718685197, 9.414089703265587, 10.641491718685197, 9.023333566294621, 9.806008016856891, 8.720138535731234]"
858,15,400,[20.203115684586397],"456.03648741529406, 985.4419888160472, 1710.4418090740876, 2043.7558397053874, 2821.0724345997914, 3758.438168231578",600,"[8.84864180767707, 9.414089703265587, 14.766698946304718, 12.298429931428185, 14.766698946304718, 6.619039475140508, 12.634263207882894, 8.476795673686018, 9.806008016856891, 12.298429931428185, 8.84864180767707, 13.070229844006064, 12.634263207882894, 9.806008016856891, 12.634263207882894, 11.168806884227553, 6.619039475140508, 11.763528941770884, 10.12845430870179, 8.84864180767707, 9.075137707155324, 7.352195822007077, 12.298429931428185, 9.075137707155324, 9.075137707155324, 8.84864180767707, 9.414089703265587, 7.352195822007077, 11.168806884227553, 10.12845430870179, 12.298429931428185, 7.352195822007077, 7.352195822007077, 10.641491718685197, 10.641491718685197, 9.414089703265587, 10.641491718685197, 9.075137707155324, 9.806008016856891, 8.84864180767707]"
859,16,400,[17.699209157969612],"455.8756578725797, 982.8077406348551, 1713.1157436585313, 2043.6709390887513, 2895.4728596214895, 3459.6199361325403",600,"[8.84864180767707, 9.414089703265587, 14.766698946304718, 12.298429931428185, 14.766698946304718, 6.619039475140508, 12.634263207882894, 8.476795673686018, 9.806008016856891, 12.298429931428185, 8.84864180767707, 13.070229844006064, 12.634263207882894, 9.806008016856891, 12.634263207882894, 11.168806884227553, 6.619039475140508, 11.763528941770884, 10.12845430870179, 8.84864180767707, 9.075137707155324, 7.1315894183372155, 12.298429931428185, 9.075137707155324, 9.075137707155324, 8.84864180767707, 9.414089703265587, 7.425731289897029, 11.168806884227553, 10.12845430870179, 12.298429931428185, 7.425731289897029, 7.425731289897029, 10.641491718685197, 10.641491718685197, 9.414089703265587, 10.641491718685197, 9.075137707155324, 9.806008016856891, 8.84864180767707]"
860,17,400,[20.505940668411554],"455.83806724580427, 980.5978934636078, 1713.7314739538615, 2043.6424315214024, 2892.493863153094, 3756.449803053714",600,"[8.84864180767707, 9.414089703265587, 14.766698946304718, 12.298429931428185, 14.766698946304718, 6.619039475140508, 12.634263207882894, 8.476795673686018, 9.806008016856891, 12.298429931428185, 8.84864180767707, 13.070229844006064, 12.634263207882894, 9.806008016856891, 12.634263207882894, 11.067097246123339, 6.619039475140508, 11.763528941770884, 10.12845430870179, 8.84864180767707, 9.075137707155324, 7.1315894183372155, 12.298429931428185, 9.075137707155324, 9.075137707155324, 8.84864180767707, 9.414089703265587, 7.425731289897029, 11.270516522331771, 10.12845430870179, 12.298429931428185, 7.425731289897029, 7.425731289897029, 10.641491718685197, 10.641491718685197, 9.414089703265587, 10.641491718685197, 9.075137707155324, 9.806008016856891, 8.84864180767707]"
861,18,400,[12.922161735708073],"436.461415797336, 964.3773112281266, 1658.1455223409362, 2043.4496851432116, 2858.069176870621, 3459.4636143266976",600,"[8.84864180767707, 9.352029221428896, 14.766698946304718, 12.298429931428185, 14.766698946304718, 6.619039475140508, 12.634263207882894, 8.476795673686018, 9.806008016856891, 12.298429931428185, 8.84864180767707, 13.070229844006064, 12.634263207882894, 9.806008016856891, 12.634263207882894, 11.067097246123339, 6.619039475140508, 11.763528941770884, 10.12845430870179, 8.84864180767707, 9.075137707155324, 7.1315894183372155, 12.298429931428185, 9.075137707155324, 9.075137707155324, 8.84864180767707, 9.352029221428896, 7.425731289897029, 11.270516522331771, 10.12845430870179, 12.298429931428185, 7.425731289897029, 7.425731289897029, 10.641491718685197, 10.641491718685197, 9.538210666938967, 10.641491718685197, 9.075137707155324, 9.806008016856891, 8.84864180767707]"
862,19,400,[13.154929324100694],"436.6378373540791, 964.9188945802142, 1659.6747366668524, 2043.1397653896224, 2883.927972114868, 3460.032489274464",600,"[8.84864180767707, 9.352029221428896, 14.766698946304718, 12.336938818161814, 14.766698946304718, 6.619039475140508, 12.634263207882894, 8.476795673686018, 9.806008016856891, 12.182903271227303, 8.84864180767707, 13.070229844006064, 12.634263207882894, 9.806008016856891, 12.634263207882894, 11.067097246123339, 6.619039475140508, 11.763528941770884, 10.12845430870179, 8.84864180767707, 9.075137707155324, 7.2248467263184475, 12.336938818161814, 9.075137707155324, 9.075137707155324, 8.84864180767707, 9.352029221428896, 7.479544917695705, 11.270516522331771, 10.12845430870179, 12.336938818161814, 7.479544917695705, 7.2248467263184475, 10.641491718685197, 10.641491718685197, 9.538210666938967, 10.641491718685197, 9.075137707155324, 9.806008016856891, 8.84864180767707]"
863,20,400,[12.886740009435611],"436.2858228152228, 962.480488121527, 1658.6602530969592, 2043.0343819637205, 2842.4056935443086, 3459.466543137405",600,"[8.84864180767707, 9.352029221428896, 14.766698946304718, 12.336938818161814, 14.766698946304718, 6.619039475140508, 12.634263207882894, 8.476795673686018, 9.806008016856891, 12.182903271227303, 8.84864180767707, 13.070229844006064, 12.634263207882894, 9.806008016856891, 12.634263207882894, 11.067097246123339, 6.619039475140508, 11.763528941770884, 10.12845430870179, 8.84864180767707, 9.075137707155324, 7.1315894183372155, 12.336938818161814, 9.075137707155324, 9.075137707155324, 8.84864180767707, 9.352029221428896, 7.425731289897029, 11.270516522331771, 10.12845430870179, 12.336938818161814, 7.425731289897029, 7.425731289897029, 10.755891612080864, 10.584291771987363, 9.538210666938967, 10.584291771987363, 9.075137707155324, 9.806008016856891, 8.84864180767707]"
864,0,50,[16.5718801],"55.4619696588073, 249.4702838401518, 424.29457136176444, 669.5712957390401, 938.8038673408831, 1027.9679661679936",200,"[3.037312343534702, 2.6460394886026415, 2.439081821351, 2.8182238573908855, 2.750167394778943, 3.383570487993623, 3.0489330214789425, 3.654172359916952, 3.3642880617782622, 2.7634213582366343, 2.961900818861036, 2.6569638698139713, 3.432475346489339, 1.8188342680163267, 3.268387256520903, 3.11730110983474, 3.1080822969540183, 3.468441236099836, 3.705734314680923, 3.495939493845999, 3.414081043517368, 2.6121822847420217, 3.1794873332858375, 2.8388426815361987, 1.9723155019139393, 3.51269696528086, 2.745647338930153, 2.870481380260819, 2.8635133083255098, 2.623723368784903, 2.917120870448516, 2.9495248250568427, 2.959358956622067, 3.315443077743107, 3.460829052879838, 3.1965008738960097, 2.533776707749072, 3.1707053216539856, 3.1929156059254096, 4.276281965535836]"
865,10,50,[24.977809046178617],"59.680493461316466, 242.21473868063217, 438.3352509773456, 648.4432172252224, 793.8675044659992, 1194.335214899427",200,"[9.233721578851801, 7.9041817589576535, 7.459287793650107, 8.34978157852369, 8.34978157852369, 10.324620632956922, 9.233721578851801, 11.039860011896813, 10.324620632956922, 8.34978157852369, 8.760950079787396, 7.9041817589576535, 10.324620632956922, 5.686724654895399, 9.661719734512626, 9.233721578851801, 9.233721578851801, 10.324620632956922, 11.039860011896813, 10.324620632956922, 10.324620632956922, 7.9041817589576535, 9.661719734512626, 8.34978157852369, 5.686724654895399, 10.324620632956922, 8.34978157852369, 8.760950079787396, 8.760950079787396, 7.9041817589576535, 8.760950079787396, 8.760950079787396, 8.760950079787396, 9.661719734512626, 10.324620632956922, 9.661719734512626, 7.459287793650107, 9.661719734512626, 9.661719734512626, 12.828845896607508]"
866,11,50,[22.47402548548976],"57.48708710255399, 240.69689832102605, 437.2806028757283, 630.0290699214598, 780.7773944299323, 1192.1410683212891",200,"[9.233721578851801, 7.9041817589576535, 7.459287793650107, 8.34978157852369, 8.34978157852369, 9.99876666302692, 9.233721578851801, 11.039860011896813, 9.99876666302692, 8.34978157852369, 8.760950079787396, 7.9041817589576535, 10.392231569056621, 5.686724654895399, 9.99876666302692, 9.233721578851801, 9.233721578851801, 10.392231569056621, 11.039860011896813, 10.392231569056621, 10.392231569056621, 7.9041817589576535, 9.554706851070932, 8.34978157852369, 5.686724654895399, 10.392231569056621, 8.34978157852369, 8.760950079787396, 8.760950079787396, 7.9041817589576535, 8.760950079787396, 8.760950079787396, 8.760950079787396, 9.99876666302692, 10.392231569056621, 9.554706851070932, 7.459287793650107, 9.554706851070932, 9.554706851070932, 12.828845896607508]"
867,12,50,[20.848375227379627],"59.02279894041137, 259.85284632856934, 433.6093983889539, 642.3368102381339, 782.7721628853856, 1092.3491430724557",200,"[9.233721578851801, 7.9041817589576535, 7.459287793650107, 8.54329592063506, 8.25923609194573, 9.99876666302692, 9.233721578851801, 11.039860011896813, 9.99876666302692, 8.25923609194573, 8.840929103241345, 7.9041817589576535, 10.392231569056621, 5.686724654895399, 9.99876666302692, 9.233721578851801, 9.233721578851801, 10.392231569056621, 11.039860011896813, 10.392231569056621, 10.392231569056621, 7.9041817589576535, 9.554706851070932, 8.54329592063506, 5.686724654895399, 10.392231569056621, 8.25923609194573, 8.54329592063506, 8.54329592063506, 7.9041817589576535, 8.840929103241345, 8.840929103241345, 8.840929103241345, 9.99876666302692, 10.392231569056621, 9.554706851070932, 7.459287793650107, 9.554706851070932, 9.554706851070932, 12.828845896607508]"
